year,code,pop,gdp,life,cell,imports,exports
1969,ZAF,21.5,16.78,55.5,,,2400.62
1969,ZMB,4.05,1.97,48.6,,436.51,1073.08
1969,ZWE,5.11,1.75,54.6,,,
1970,ABW,0.06,,69.1,0,,
1970,AFG,11.17,1.75,36.7,0,109.52,84.59
1970,AGO,5.89,,37,0,368.59,423.41
1970,ALB,2.14,,66.9,0,,
1970,AND,0.02,0.08,,0,,
1970,ARE,0.23,,61.7,,270.1,
1970,ARG,23.88,31.58,66.4,0,1684.65,1772.52
1970,ARM,2.53,,70.1,0,,
1970,ASM,0.03,,,0,,
1970,ATG,0.06,,65.9,0,,
1970,AUS,12.51,41.27,71,0,4993.58,4781.36
1970,AUT,7.47,15.37,69.9,0,3543.8,2848.8
1970,AZE,5.18,,63.1,0,,
1970,BDI,3.48,0.24,43.8,0,22.3,24.3
1970,BEL,9.66,26.85,71,0,,
1970,BEN,2.91,0.33,42.2,0,63.57,32.63
1970,BFA,5.62,0.46,39.1,0,47.12,18.84
1970,BGD,64.23,8.99,47.5,0,,
1970,BGR,8.49,,71.3,0,,
1970,BHR,0.21,,63.4,0,,
1970,BHS,0.17,0.54,65.9,0,336.81,86.69
1970,BIH,3.76,,66.2,0,,
1970,BLR,9.04,,70.1,0,,
1970,BLZ,0.12,0.05,65.6,0,33.37,18.8
1970,BMU,0.06,0.19,70.3,0,,
1970,BOL,4.48,1.02,45.7,0,158.53,228.32
1970,BRA,95.11,42.33,59.2,0,3134.23,2738.37
1970,BRB,0.24,,65.6,0,138.81,45.51
1970,BRN,0.13,0.18,66.9,0,,
1970,BTN,0.3,,39.6,0,,
1970,BWA,0.63,0.1,54.6,0,,
1970,CAF,1.81,0.19,41.9,0,32.99,32.7
1970,CAN,21.32,87.9,72.7,0,15182.3,16748.6
1970,CHE,6.18,24.27,73,0,6487,5156
1970,CHI,0.12,,71.8,,,
1970,CHL,9.78,9.13,62.3,0,930.82,1245.93
1970,CHN,818.32,92.6,59.1,0,,
1970,CIV,5.1,1.46,43.7,0,383.81,467.34
1970,CMR,6.52,1.16,46.1,0,242.02,231.43
1970,COD,20.01,4.88,43.9,0,532.8,735.4
1970,COG,1.33,0.27,53.4,0,57.21,30.66
1970,COL,21.48,7.2,60.9,0,844.05,728.67
1970,COM,0.23,,45.6,0,8.4,4.6
1970,CPV,0.27,,53.7,0,16.5,1.6
1970,CRI,1.85,0.98,66.4,0,316.66,226.53
1970,CUB,8.71,5.69,69.8,0,,
1970,CUW,0.14,,,,,
1970,CYM,0.01,,,0,,
1970,CYP,0.61,,72.6,0,235.75,106.66
1970,CZE,9.86,,69.4,0,,
1970,DEU,78.17,215.02,70.6,0,29951,34216
1970,DJI,0.16,,49.2,0,,
1970,DMA,0.07,,,0,,
1970,DNK,4.93,17.08,73.3,0,4404.29,3350.64
1970,DOM,4.5,1.49,58.5,0,,213.57
1970,DZA,14.46,4.86,50.4,0,1242.7,1000.5
1970,ECU,6.07,2.86,57.8,0,273.84,210.3
1970,EGY,34.51,8.04,52.2,0,788.06,772.97
1970,ERI,1.31,,43.2,0,,
1970,ESP,33.81,40.88,72,0,4748.05,2390.07
1970,EST,1.36,,69.9,0,,
1970,ETH,28.42,,42.9,0,171.64,122.73
1970,FIN,4.61,11.37,70.2,0,2649.11,2306.4
1970,FJI,0.52,0.22,59.9,0,103.91,71.56
1970,FRA,51.96,148.46,71.7,0,19009.8,17818.7
1970,FRO,0.04,,,0,30.44,33.46
1970,FSM,0.06,,61.6,0,,
1970,GAB,0.59,0.32,46.7,0,80.11,121.18
1970,GBR,55.66,130.67,72,0,21727.1,19343.1
1970,GEO,4.12,,67.5,0,,
1970,GHA,8.74,2.22,49.3,0,410.67,458.07
1970,GIB,0.03,,,0,,
1970,GIN,4.15,,36.7,0,55.02,42.38
1970,GMB,0.46,0.05,37.8,0,20.44,14.72
1970,GNB,0.7,0.08,41.5,0,27.2,3.2
1970,GNQ,0.3,0.07,39.7,0,,
1970,GRC,8.79,13.14,70.9,0,1958.21,643.92
1970,GRD,0.09,,63.8,0,22.17,
1970,GRL,0.05,0.07,,0,52.83,14.24
1970,GTM,5.62,1.9,52.5,0,283.89,290.01
1970,GUM,0.08,,65.7,0,,
1970,GUY,0.7,0.27,61.8,0,134.12,133.4
1970,HKG,3.96,3.8,71.4,0,2896.2,2507
1970,HND,2.72,0.72,52.5,0,220.65,168.4
1970,HRV,4.41,,68.2,0,,
1970,HTI,4.68,0.33,47.2,0,51.61,40.42
1970,HUN,10.34,,69.2,0,2440.34,1726.31
1970,IDN,114.79,9.15,54.5,0,984.6,1105.9
1970,IMN,0.06,,,,,
1970,IND,555.19,62.42,47.7,0,2093.31,2024.11
1970,INX,,,,,,
1970,IRL,2.96,4.4,71,0,1569.04,1034.96
1970,IRN,28.51,10.98,50.9,0,,
1970,IRQ,9.92,3.28,58.2,0,505,1105.2
1970,ISL,0.2,0.53,73.9,0,157.31,147.19
1970,ISR,2.97,7.04,71.2,,2079.42,781.62
1970,ITA,53.82,113.02,71.6,0,14922.8,13174.2
1970,JAM,1.88,1.4,68.3,0,525.27,341.14
1970,JOR,1.72,0.64,60.2,0,183.73,34.08
1970,JPN,104.34,212.61,72,0,18782,18955.4
1970,KAZ,13.04,,62.3,0,,
1970,KEN,11.3,1.6,52.2,0,443.5,303.14
1970,KGZ,2.96,,60.2,0,,
1970,KHM,7,0.72,41.6,0,51.69,37.82
1970,KIR,0.05,0.01,54.4,0,,
1970,KNA,0.04,0.02,,0,,
1970,KOR,32.24,9,62.2,0,1985.3,842
1970,KWT,0.74,2.87,66,0,621.9,
1970,LAO,2.69,,46.3,0,54.76,3.44
1970,LBN,2.3,,66.1,0,534.71,183.25
1970,LBR,1.4,,39.3,0,149.7,235.8
1970,LBY,2.13,,56.1,0,554.8,2365.6
1970,LCA,0.1,,63,0,,
1970,LIE,0.02,0.09,,,,
1970,LKA,12.49,2.3,64.1,0,388.88,335.22
1970,LSO,1.03,0.07,49,0,,
1970,LTU,3.14,,70.8,0,,
1970,LUX,0.34,1.51,70,0,,
1970,LVA,2.36,,69.8,0,,
1970,MAC,0.25,,69.4,0,64.99,41.44
1970,MAF,0.01,,,,,
1970,MAR,16,3.96,52.6,0,685.69,481.06
1970,MCO,0.02,0.29,,0,,
1970,MDA,3.04,,65,0,,
1970,MDG,6.58,1.11,44.8,0,170.33,128.22
1970,MDV,0.12,,44.2,0,,
1970,MEX,51.49,35.52,61.4,0,2329.8,1312.7
1970,MHL,0.02,,,0,,
1970,MKD,1.72,,66.3,0,,
1970,MLI,5.95,0.36,32.4,0,44.82,35.49
1970,MLT,0.3,0.25,71.3,0,158.38,38.54
1970,MMR,27.27,,51,0,152.09,105.87
1970,MNE,0.51,,69.9,,,
1970,MNG,1.28,,55.4,0,,
1970,MNP,0.01,,,0,,
1970,MOZ,9.02,,39.3,0,325.62,121.63
1970,MRT,1.15,0.21,49.1,0,55.86,90.08
1970,MUS,0.83,,63.1,0,72.72,70.93
1970,MWI,4.7,0.29,40.6,0,94.2,59.15
1970,MYS,10.8,3.86,64.4,0,1398.82,1683.81
1970,NAM,0.82,,52.3,0,,
1970,NCL,0.11,0.36,63,0,230.38,191.68
1970,NER,4.51,0.65,35.9,0,58.37,31.66
1970,NGA,55.98,12.55,41,0,1058.7,1239.3
1970,NIC,2.41,0.78,53.7,0,198.88,180.12
1970,NLD,13.04,38.16,73.6,0,13391.4,11753.9
1970,NOR,3.88,12.81,74.1,0,3697.37,2379.57
1970,NPL,12.07,0.87,40.5,0,,
1970,NRU,0.01,,,0,,
1970,NZL,2.81,6.5,71.3,0,1245.66,1211.23
1970,OMN,0.72,0.26,50.3,0,18.23,197.56
1970,PAK,58.14,10.03,52.8,0,1101.94,723.72
1970,PAN,1.52,1.35,65.5,0,355.29,102.89
1970,PER,13.46,7.43,53.5,0,618.88,1047.84
1970,PHL,35.8,6.69,60.8,0,1204.6,1040.5
1970,PLW,0.01,,,,,
1970,PNG,2.78,0.65,48.5,0,302.04,105.09
1970,POL,32.66,,69.9,0,3968.3,3547.67
1970,PRI,2.72,5.03,71.5,0,,
1970,PRK,14.41,,59.7,0,,
1970,PRT,8.68,8.11,67.1,0,1564.62,950.41
1970,PRY,2.47,0.59,65.5,0,69.92,64.31
1970,PSE,,,,,,
1970,PYF,0.11,0.25,60.2,0,,
1970,QAT,0.11,0.3,68.3,0,64,
1970,ROU,20.25,,68.1,0,2156.45,1841.5
1970,RUS,130.4,,68.1,0,,
1970,RWA,3.76,0.22,44.3,0,28.9,24.7
1970,SAU,5.84,5.38,52.7,,709.9,2358
1970,SDN,10.28,2.44,52.2,0,287.53,298.44
1970,SEN,4.26,1.3,39.2,0,190.7,151.16
1970,SGP,2.07,1.92,68.3,0,2457.73,1556.02
1970,SLB,0.16,,54.3,0,,
1970,SLE,2.74,0.43,34.6,0,118.86,102.66
1970,SLV,3.67,1.13,55,0,213.58,236.18
1970,SMR,0.02,,,,,
1970,SOM,3.44,,41,0,45.1,31.34
1970,SRB,,,,,,
1970,SSD,3.49,,35.8,,,
1970,STP,0.07,,55.9,0,9,8.1
1970,SUR,0.37,0.27,63.3,0,115.23,133.12
1970,SVK,4.54,,70.1,0,,
1970,SVN,1.72,,68.6,0,,
1970,SWE,8.04,37.6,74.6,0,7005.2,6781.3
1970,SWZ,0.43,0.11,48,0,,
1970,SXM,,,,,,
1970,SYC,0.05,0.02,,0,8.8,1.5
1970,SYR,6.35,2.14,58.8,0,359.73,202.98
1970,TCA,0.01,,,0,,
1970,TCD,3.64,0.47,41.3,0,64.99,29.7
1970,TGO,2.12,0.25,46.6,0,67.04,55.14
1970,THA,36.88,7.09,59.4,0,1298.52,709.93
1970,TJK,2.93,,60.1,0,,
1970,TKM,2.2,,58.5,0,,
1970,TLS,0.57,,39.5,,,
1970,TON,0.08,,64.9,0,,
1970,TTO,0.95,0.82,65.1,0,543.71,475.12
1970,TUN,5.06,1.44,51.1,0,306.19,183.87
1970,TUR,34.88,17.09,52.3,0,888.58,588.49
1970,TUV,0.01,,,0,,
1970,TZA,13.54,,46.7,0,318.38,260.49
1970,UGA,9.41,1.26,48.8,0,171.92,279.19
1970,UKR,47.09,,70.2,0,,
1970,URY,2.81,2.14,68.6,0,233.09,232.34
1970,USA,205.05,1073.3,70.8,0,42692.5,43218.8
1970,UZB,12.08,,62.4,0,,
1970,VCT,0.09,0.02,65.1,0,,
1970,VEN,11.4,11.56,64.6,0,1957.8,3169.5
1970,VGB,0.01,,,0,,
1970,VIR,0.06,,69.1,0,,
1970,VNM,43.4,,59.6,0,257,0.19
1970,VUT,0.09,,52.4,0,14.03,12.6
1970,WSM,0.14,,54.8,0,13.4,4.5
1970,XKX,1.22,,,,,
1970,YEM,6.19,,41.2,0,,
1970,ZAF,22.07,18.42,55.9,0,,2378.86
1970,ZMB,4.18,1.83,49,0,477,1000.95
1970,ZWE,5.29,1.88,54.9,0,,
1971,ABW,0.06,,69.5,,,
1971,AFG,11.48,1.83,37.1,,145.39,99.9
1971,AGO,6.04,,37.5,,421.88,408
1971,ALB,2.19,,67.2,,,
1971,AND,0.03,0.09,,,,
1971,ARE,0.28,,62.5,,311,
1971,ARG,24.26,33.29,66.7,,1869.42,1739.84
1971,ARM,2.59,,70.4,,,
1971,ASM,0.03,,,,,
1971,ATG,0.06,,66.2,,,
1971,AUS,12.94,45.15,71.1,,5143.94,5229.16
1971,AUT,7.5,17.86,70.1,,4187.1,3163.5
1971,AZE,5.28,,63.3,,,
1971,BDI,3.53,0.25,44,,29.9,18.5
1971,BEL,9.67,29.98,71.1,,,
1971,BEN,2.98,0.34,42.7,,77.1,42.06
1971,BFA,5.72,0.48,39.5,,50.6,15.88
1971,BGD,65.53,8.75,47.1,,,
1971,BGR,8.54,,70.9,,,
1971,BHR,0.22,,64.3,,,
1971,BHS,0.17,0.57,66.2,,512.94,265.68
1971,BIH,3.81,,66.8,,,
1971,BLR,9.12,,70.1,,,
1971,BLZ,0.12,0.06,66,,35.27,19.01
1971,BMU,0.05,0.21,,,119.32,91.58
1971,BOL,4.58,1.1,46.1,,171.28,212.25
1971,BRA,97.48,49.2,59.6,,4068.9,2902.4
1971,BRB,0.24,,65.9,,132.54,43.34
1971,BRN,0.14,0.2,67.3,,149.18,106.03
1971,BTN,0.31,,40.2,,,
1971,BWA,0.65,0.13,55.2,,,
1971,CAF,1.84,0.2,42.7,,33.37,36.6
1971,CAN,21.96,99.27,73,,17573.6,18371.1
1971,CHE,6.21,29.17,73.1,,7215.4,5751
1971,CHI,0.12,,71.9,,,
1971,CHL,9.94,10.88,63,,979.96,962.34
1971,CHN,841.1,99.8,60.3,,,
1971,CIV,5.33,1.58,44.5,,393.94,451.6
1971,CMR,6.69,1.23,46.6,,249.66,204.78
1971,COD,20.56,5.59,44.2,,,
1971,COG,1.37,0.32,53.7,,78.87,39.32
1971,COL,22,7.82,61.2,,929.47,686.12
1971,COM,0.23,,46.1,,10.1,5.7
1971,CPV,0.27,,54.3,,20.2,1.6
1971,CRI,1.9,1.08,66.9,,349.8,231.83
1971,CUB,8.87,6.91,70.3,,,
1971,CUW,0.15,,,,,
1971,CYM,0.01,,,,,
1971,CYP,0.62,,72.8,,259.92,115.58
1971,CZE,9.83,,69.7,,,
1971,DEU,78.31,249.04,70.7,,34395,38950
1971,DJI,0.17,,49.8,,,
1971,DMA,0.07,,,,,
1971,DNK,4.96,19.09,73.4,,4613.54,3681.05
1971,DOM,4.63,1.67,59,,,243.02
1971,DZA,14.87,5.08,50.8,,1221.24,852.41
1971,ECU,6.25,2.75,58.2,,341.22,216.77
1971,EGY,35.31,8.61,52.5,,919.95,790.05
1971,ERI,1.35,,43.5,,,
1971,ESP,34.22,46.49,71.6,,4964.82,2938.59
1971,EST,1.38,,69.9,,,
1971,ETH,29.25,,43.2,,187.81,125.62
1971,FIN,4.61,12.54,70,,2789.23,2357.47
1971,FJI,0.53,0.25,60.2,,128.1,70.88
1971,FRA,52.37,165.97,71.9,,21150.1,20525.2
1971,FRO,0.04,,,,40.64,37.61
1971,FSM,0.06,,62.1,,,
1971,GAB,0.6,0.38,47.5,,91.51,178.65
1971,GBR,55.9,148.11,72.3,,24301.2,22626
1971,GEO,4.16,,67.8,,,
1971,GHA,8.97,2.42,49.6,,416.67,337.66
1971,GIB,0.03,,,,,
1971,GIN,4.22,,36.9,,,
1971,GMB,0.48,0.06,38.7,,22.34,17.42
1971,GNB,0.72,0.08,41.9,,30.6,1.8
1971,GNQ,0.3,0.06,40,,,
1971,GRC,8.83,14.59,71.2,,2098.1,662.62
1971,GRD,0.09,,64.2,,23.32,
1971,GRL,0.05,0.09,,,61.08,18.87
1971,GTM,5.78,1.98,53.1,,302.56,282.63
1971,GUM,0.09,,66.1,,,
1971,GUY,0.71,0.28,61.9,,134.04,149.18
1971,HKG,4.05,4.48,71.5,,3333.7,2825.7
1971,HND,2.8,0.73,53.1,,193.39,186.85
1971,HRV,4.43,,68.5,,,
1971,HTI,4.76,0.36,47.6,,58.86,48.16
1971,HUN,10.37,,69.1,,2684.19,1848
1971,IDN,117.88,9.33,55.1,,1096.3,1231.3
1971,IMN,0.06,,,,,
1971,IND,567.87,67.35,48.4,,2408.93,2108.94
1971,INX,,,,,,
1971,IRL,2.99,5.1,71.1,,1833.71,1304.62
1971,IRN,29.28,13.73,51.7,,,
1971,IRQ,10.26,3.87,58.8,,627.4,1532.1
1971,ISL,0.21,0.67,73.6,,209.61,149.74
1971,ISR,3.07,6.7,71.7,,2388.23,961.17
1971,ITA,54.07,124.26,71.8,,15913.5,15051.2
1971,JAM,1.9,1.54,68.6,,556.41,343.19
1971,JOR,1.81,0.68,60.9,,205.15,32.04
1971,JPN,105.7,240.15,72.9,,19617,23595.8
1971,KAZ,13.25,,62.6,,,
1971,KEN,11.71,1.78,52.8,,569.49,315.83
1971,KGZ,3.02,,60.6,,,
1971,KHM,7.14,0.97,39.7,,,
1971,KIR,0.05,0.02,54.9,,,
1971,KNA,0.04,0.02,,,,
1971,KOR,32.88,9.89,62.6,,2394.2,1073.6
1971,KWT,0.8,3.88,66.5,,650.4,
1971,LAO,2.76,,46.6,,41.13,3.06
1971,LBN,2.35,,66.3,,645.87,244
1971,LBR,1.44,,39.9,,162.42,246.56
1971,LBY,2.23,,57,,701.2,2696
1971,LCA,0.11,,63.6,,,
1971,LIE,0.02,0.1,,,,
1971,LKA,12.75,2.37,64.5,,330.05,324.16
1971,LSO,1.05,0.08,49.3,,,
1971,LTU,3.18,,71.7,,,
1971,LUX,0.34,1.57,70.1,,,
1971,LVA,2.38,,70.2,,,
1971,MAC,0.25,,69.9,,73.92,47.26
1971,MAF,0.01,,,,,
1971,MAR,16.35,4.36,52.9,,697.57,494.13
1971,MCO,0.02,0.33,,,,
1971,MDA,3.09,,65.1,,,
1971,MDG,6.76,1.2,45.3,,213.2,134.65
1971,MDV,0.12,,45,,,
1971,MEX,53.08,39.2,61.8,,2252.2,1396.2
1971,MHL,0.02,,,,,
1971,MKD,1.74,,66.7,,,
1971,MLI,6.04,0.43,33.1,,59.43,36.11
1971,MLT,0.3,0.26,71.6,,154.61,45.11
1971,MMR,27.91,,51.4,,168.53,123.48
1971,MNE,0.52,,70.5,,,
1971,MNG,1.32,,55.8,,,
1971,MNP,0.01,,,,,
1971,MOZ,9.23,,39.7,,335.36,159.43
1971,MRT,1.18,0.23,49.6,,62.91,89.83
1971,MUS,0.84,,63.3,,83.07,67.43
1971,MWI,4.83,0.37,41,,109.04,72.08
1971,MYS,11.06,4.24,64.9,,1443.72,1637.09
1971,NAM,0.84,,52.8,,,
1971,NCL,0.12,0.41,63.5,,232.94,199.76
1971,NER,4.64,0.69,36,,53.91,38.41
1971,NGA,57.3,9.18,41.4,,1510,1810.2
1971,NIC,2.48,0.83,54.3,,210.8,187.14
1971,NLD,13.19,44.58,73.8,,15405.3,13963.8
1971,NOR,3.9,14.58,74.2,,4082.76,2559.3
1971,NPL,12.32,0.88,41.1,,,
1971,NRU,0.01,,,,,
1971,NZL,2.85,7.91,71.8,,1347.4,1341.9
1971,OMN,0.75,0.3,51.1,,33.19,211.45
1971,PAK,59.73,10.6,53.4,,915.96,665.06
1971,PAN,1.56,1.52,66,,394.05,110.96
1971,PER,13.84,8.29,54.2,,752.66,893.85
1971,PHL,36.85,7.41,61.1,,1327.9,1117.8
1971,PLW,0.01,,,,,
1971,PNG,2.85,0.72,49.2,,343.23,119.74
1971,POL,32.78,,69.6,,4441.46,3872.01
1971,PRI,2.76,5.65,71.9,,,
1971,PRK,14.81,,60.5,,,
1971,PRT,8.64,9.2,66.8,,1778.84,1033.72
1971,PRY,2.54,0.66,65.7,,77.03,65.17
1971,PSE,,,,,,
1971,PYF,0.11,0.3,60.5,,,
1971,QAT,0.12,0.39,68.9,,107.66,
1971,ROU,20.46,,68.5,,2313.04,2097.88
1971,RUS,131.16,,68.4,,,
1971,RWA,3.87,0.22,44.4,,32.7,22.3
1971,SAU,6.1,7.18,53.8,,817.1,3480.9
1971,SDN,10.62,2.66,52.6,,331.49,328.52
1971,SEN,4.39,1.34,39.8,,218.01,124.44
1971,SGP,2.11,2.26,68.7,,2823.37,1757.73
1971,SLB,0.17,0.05,54.8,,,
1971,SLE,2.8,0.42,35.4,,112.82,96.78
1971,SLV,3.77,1.19,55.3,,247.66,244.93
1971,SMR,0.02,,,,,
1971,SOM,3.47,,41.3,,62.66,34.5
1971,SRB,,,,,,
1971,SSD,3.58,,36.2,,,
1971,STP,0.08,,56.5,,,
1971,SUR,0.37,0.3,63.6,,125.71,155.78
1971,SVK,4.56,,70.1,,,
1971,SVN,1.74,,68.8,,,
1971,SWE,8.1,41.03,74.6,,7076.1,7459.6
1971,SWZ,0.44,0.14,48.6,,,
1971,SXM,,,,,,
1971,SYC,0.05,0.02,,,14.1,1.3
1971,SYR,6.57,2.59,59.6,,440.26,205.75
1971,TCA,0.01,,,,,
1971,TCD,3.73,0.5,41.8,,61.51,27.68
1971,TGO,2.19,0.29,47.2,,72.6,56.04
1971,THA,37.96,7.38,59.9,,1294.51,827.49
1971,TJK,3.02,,60.4,,,
1971,TKM,2.26,,58.8,,,
1971,TLS,0.59,,39.6,,,
1971,TON,0.09,,65.2,,,
1971,TTO,0.96,0.9,65.2,,657.12,514.54
1971,TUN,5.18,1.69,52.3,,346.1,217.44
1971,TUR,35.72,16.26,52.9,,1086,676.63
1971,TUV,0.01,,,,,
1971,TZA,13.97,,47.1,,381.76,280.81
1971,UGA,9.67,1.42,49,,246.56,260.69
1971,UKR,47.44,,70.2,,,
1971,URY,2.82,2.81,68.7,,222.18,205.7
1971,USA,207.66,1164.85,71.1,,48743.1,44142.6
1971,UZB,12.45,,62.7,,,
1971,VCT,0.09,0.02,65.4,,,
1971,VEN,11.75,12.99,65,,2017.1,
1971,VGB,0.01,,,,,
1971,VIR,0.07,,69.4,,,
1971,VNM,44.48,,59,,272,1.57
1971,VUT,0.09,,52.9,,19.26,13.67
1971,WSM,0.15,,55.3,,13.2,6.3
1971,XKX,1.25,,,,,
1971,YEM,6.29,,42,,,
1971,ZAF,22.67,20.33,56.2,,,2346.99
1971,ZMB,4.32,1.69,49.5,,558.99,679.25
1971,ZWE,5.48,2.18,55.2,,,
1972,ABW,0.06,,69.9,,,
1972,AFG,11.79,1.6,37.6,,,124.42
1972,AGO,6.25,,37.9,,392.26,478.64
1972,ALB,2.24,,67.6,,,
1972,AND,0.03,0.11,,,,
1972,ARE,0.33,,63.1,,494.7,
1972,ARG,24.65,34.73,67,,1904.53,1940.52
1972,ARM,2.65,,70.6,,,
1972,ASM,0.03,,,,,
1972,ATG,0.06,,66.6,,,
1972,AUS,13.18,51.97,71.5,,5056.55,6513.33
1972,AUT,7.54,22.06,70.5,,5205,3874.4
1972,AZE,5.39,,63.5,,,
1972,BDI,3.57,0.25,44.2,,31.3,26
1972,BEL,9.71,37.41,71.4,,,
1972,BEN,3.04,0.41,43.2,,93.33,36.48
1972,BFA,5.83,0.58,40,,59.18,20.46
1972,BGD,66.63,6.29,47,,,262.42
1972,BGR,8.58,,70.9,,,
1972,BHR,0.23,,65,,,
1972,BHS,0.18,0.59,66.5,,484.9,343.31
1972,BIH,3.85,,67.3,,,
1972,BLR,9.19,,70.1,,,
1972,BLZ,0.13,0.07,66.5,,39.99,18.36
1972,BMU,0.05,0.24,,,120.36,35.76
1972,BOL,4.68,1.26,46.5,,185.38,240.36
1972,BRA,99.86,58.54,59.9,,5261.48,4003.54
1972,BRB,0.24,,66.3,,141.56,44.8
1972,BRN,0.14,0.27,67.7,,106.51,176.39
1972,BTN,0.32,,40.7,,,
1972,BWA,0.67,0.17,55.8,,,
1972,CAF,1.87,0.23,43.5,,33.86,39.75
1972,CAN,22.22,113.08,72.9,,21355,21165
1972,CHE,6.26,35.78,73.6,,8481.7,6872
1972,CHI,0.12,,72,,,
1972,CHL,10.1,11.85,63.6,,941.13,855.44
1972,CHN,862.03,113.69,61.3,,,
1972,CIV,5.58,1.85,45.4,,441.31,540.72
1972,CMR,6.87,1.43,47.2,,303.21,229.72
1972,COD,21.12,6.17,44.5,,766.6,737.6
1972,COG,1.41,0.41,54,,103.08,74.33
1972,COL,22.52,8.67,61.6,,858.97,860.23
1972,COM,0.24,,46.6,,11.1,6
1972,CPV,0.27,,55.1,,24.3,1.8
1972,CRI,1.94,1.24,67.5,,373.45,281.3
1972,CUB,9.03,8.14,70.8,,,
1972,CUW,0.15,,,,,
1972,CYM,0.01,,,,,
1972,CYP,0.63,,73.1,,316.77,133.79
1972,CZE,9.87,,70.2,,,
1972,DEU,78.69,298.67,70.9,,40378.1,46721
1972,DJI,0.18,,50.4,,,
1972,DMA,0.07,,,,,
1972,DNK,4.99,23.23,73.4,,5051.51,4407.17
1972,DOM,4.76,1.99,59.6,,,347.44
1972,DZA,15.29,6.76,51.2,,1472.96,1280.81
1972,ECU,6.43,3.19,58.7,,318.72,327.47
1972,EGY,36.1,9.3,52.9,,888.85,825.25
1972,ERI,1.38,,43.9,,,
1972,ESP,34.6,58.97,72.8,,6796.55,3803.14
1972,EST,1.39,,69.8,,,
1972,ETH,30.14,,43.5,,189.31,166.78
1972,FIN,4.64,14.75,70.7,,3203.36,2947.02
1972,FJI,0.54,0.32,60.5,,158.2,76.04
1972,FRA,52.79,203.49,72.1,,26851.7,26112.9
1972,FRO,0.04,,,,46.71,46.18
1972,FSM,0.06,,62.5,,,
1972,GAB,0.61,0.43,48.4,,133.36,193.17
1972,GBR,56.09,169.97,72.1,,28229.9,24742.6
1972,GEO,4.21,,68.1,,,
1972,GHA,9.23,2.11,49.9,,290.5,429.52
1972,GIB,0.03,,,,,
1972,GIN,4.29,,37.3,,,
1972,GMB,0.49,0.06,39.6,,24.92,19.3
1972,GNB,0.73,0.09,42.3,,32,2.5
1972,GNQ,0.29,0.07,40.3,,,
1972,GRC,8.89,16.89,71.5,,2317.95,870.62
1972,GRD,0.09,,64.5,,22.42,
1972,GRL,0.05,0.11,,,72.08,21.89
1972,GTM,5.94,2.1,53.7,,323.88,323.29
1972,GUM,0.09,,66.5,,,
1972,GUY,0.72,0.29,61.9,,146,142
1972,HKG,4.12,5.71,71.5,,3892.7,3472.3
1972,HND,2.88,0.8,53.8,,192.8,197.56
1972,HRV,4.45,,68.8,,,
1972,HTI,4.84,0.37,48,,65.42,42.26
1972,HUN,10.4,,69.7,,2462.84,2403
1972,IDN,121.02,11,55.7,,1556.9,1772.1
1972,IMN,0.06,,,,,
1972,IND,581.09,71.46,49.1,,2235.36,2437.72
1972,INX,,,,,,
1972,IRL,3.04,6.33,71.2,,2106.04,1605.79
1972,IRN,30.08,17.15,52.6,,,
1972,IRQ,10.6,4.11,59.5,,717.2,
1972,ISL,0.21,0.84,74.5,,233.77,191.17
1972,ISR,3.15,8.76,71.1,,2472.01,1149.16
1972,ITA,54.38,144.78,72.1,,19273.6,18532.1
1972,JAM,1.94,1.88,68.9,,610.71,374.2
1972,JOR,1.88,0.79,61.5,,266.8,47.6
1972,JPN,107.19,318.03,73.5,,23809.8,28930.7
1972,KAZ,13.46,,62.8,,,
1972,KEN,12.15,2.11,53.4,,539.72,359.7
1972,KGZ,3.09,,60.8,,,
1972,KHM,7.3,0.51,36.7,,,
1972,KIR,0.05,0.02,55.3,,,
1972,KNA,0.04,0.02,,,,
1972,KOR,33.51,10.84,63,,2522,1628.6
1972,KWT,0.85,4.45,66.9,,797.4,
1972,LAO,2.84,,46.9,,45.3,3.02
1972,LBN,2.42,,66.6,,859.81,354.44
1972,LBR,1.47,,40.5,,178.68,269.81
1972,LBY,2.33,,58,,1044.5,2308.2
1972,LCA,0.11,,64.2,,,
1972,LIE,0.02,0.12,,,,
1972,LKA,13,2.55,64.9,,334.71,323.34
1972,LSO,1.08,0.08,49.6,,,
1972,LTU,3.21,,71,,,
1972,LUX,0.35,1.97,70.2,,,
1972,LVA,2.4,,69.9,,,
1972,MAC,0.25,,70.4,,103.3,70.43
1972,MAF,0.01,,,,,
1972,MAR,16.7,5.07,53.3,,778.72,638.41
1972,MCO,0.02,0.4,,,,
1972,MDA,3.13,,65.2,,,
1972,MDG,6.95,1.34,45.7,,202.21,151.65
1972,MDV,0.12,,45.8,,,
1972,MEX,54.69,45.2,62.3,,2719.5,1694.9
1972,MHL,0.02,,,,,
1972,MKD,1.75,,67.1,,,
1972,MLI,6.15,0.49,33.8,,78.53,41.73
1972,MLT,0.3,0.3,71.8,,172.69,67.16
1972,MMR,28.57,,51.8,,134.24,122.97
1972,MNE,0.52,,71,,,
1972,MNG,1.36,,56.2,,,
1972,MNP,0.01,,,,,
1972,MOZ,9.45,,40.2,,327.21,174.44
1972,MRT,1.22,0.27,50,,70.96,106.89
1972,MUS,0.85,,63.4,,120.16,104.73
